stop_I,stop_id,code,name,desc,lat,lon,parent_I,location_type,wheelchair_boarding,self_or_parent_I
3976,2511236,E5134,Kauklahden asema,Hansatie,60.19045,24.60167,,0,0,3976
3977,2511237,E5135,Hansakallio,Hansatie,60.18797,24.59555,,0,0,3977
3978,2511238,E5136,Hansakallio,Hansatie,60.18847,24.59719,,0,0,3978
3979,2511239,E5137,Puikkari,Hansatie,60.186662,24.588232,,0,0,3979
3980,2511240,E5138,Puikkari,Hansatie,60.186265,24.5889,,0,0,3980
3981,2511241,E5139,Kyytimäki,Hansatie,60.19602,24.61495,,0,0,3981
3982,2511242,E5140,Kyytimäki,Hansatie,60.19635,24.61609,,0,0,3982
3983,2511245,E5133,Kauklahden asema,Hansatie,60.190332,24.601282,,0,0,3983
3984,2511246,E,Kauklahden asema,Hansatie,60.190234,24.601028,,0,0,3984
3985,2511248,E5176,Hansakartano,Hansakartano,60.189503,24.598148,,0,0,3985
3986,2511250,E5177,Valkamanpelto,Valhallantie,60.188521,24.58647,,0,0,3986
3987,2511251,E5178,Valhalla,Valhallantie,60.194264,24.593188,,0,0,3987
3988,2511252,E5179,Valhalla,Valhallantie,60.193896,24.593055,,0,0,3988
3989,2511253,E5180,Vidarinkuja,Valhallantie,60.191546,24.590597,,0,0,3989
3990,2511254,E5181,Vidarinkuja,Valhallantie,60.191511,24.590326,,0,0,3990
3991,2511501,E5141,Kauklahti,Hansatie 3,60.189225,24.599874,7577.0,0,0,7577
3992,2511551,E5142,Kauklahti,Hansatie 3,60.189216,24.599874,7577.0,0,0,7577
3993,2512207,E5143,Mankinsilta,Kauklahdenväylä,60.18996,24.57581,,0,0,3993
3994,2512208,E5144,Vanha Järvikyläntie,Lapinkyläntie,60.19929,24.55475,,0,1,3994
3995,2512213,E5145,Espoonkartano,Kuninkaankartanontie,60.198,24.5793,,0,0,3995
3996,2512214,E5146,Espoonkartano,Kuninkaankartanontie,60.19811,24.58061,,0,0,3996
3997,2512215,E5147,Ryttars,Järvikyläntie,60.19705,24.56971,,0,0,3997
3998,2512216,E5148,Ryttars,Järvikyläntie,60.19684,24.57175,,0,0,3998
3999,2512217,E5149,Halujärventie,Järvikyläntie,60.19829,24.56102,,0,0,3999
4000,2512218,E5150,Halujärventie,Järvikyläntie,60.19803,24.56186,,0,0,4000
4001,2512219,E5151,Järvikylänmäki,Järvikyläntie,60.19935,24.55625,,0,0,4001
4002,2512220,E5152,Järvikylänmäki,Järvikyläntie,60.19968,24.55469,,0,0,4002
4003,2512226,E5156,Finnsinmäki,Lapinkyläntie,60.19087,24.57264,,0,0,4003
4004,2512228,E5158,Mankinniitty,Mankintie,60.190127,24.571785,,0,0,4004
4005,2512230,E5160,Svennas,Mankintie,60.189078,24.566412,,0,0,4005
4006,2512231,E5161,Mankinniitty,Mankintie,60.190315,24.57197,,0,0,4006
4007,2512232,E5162,Tattarinmäki,Mankintie,60.185464,24.562914,,0,0,4007
4008,2512233,E5163,Svennas,Mankintie,60.18887,24.565303,,0,0,4008
4009,2512234,E5164,Råbäck,Mankintie,60.183375,24.557547,,0,0,4009
4010,2512237,E5165,Tattarinmäki,Mankintie,60.184835,24.560822,,0,0,4010
4011,2512239,E5166,Råbäck,Mankintie,60.182828,24.556403,,0,0,4011
4012,2512251,E5167,Finnsinmäki,Lapinkyläntie,60.19137,24.57045,,0,0,4012
4013,2521201,E5201,Kaskimäki,Kurttilantie,60.17543,24.60438,,0,0,4013
4014,2521202,E5202,Kaskimäki,Kurttilantie,60.17436,24.60497,,0,0,4014
4015,2521203,E5203,Kurtinmäki,Kurttilantie,60.17883,24.60186,,0,0,4015
4016,2521204,E5204,Kurtinmäki,Kurttilantie,60.17816,24.60216,,0,0,4016
4017,2521208,E5247,Lasitörmä,Lasimäentie,60.183624,24.585698,,0,0,4017
4018,2521210,E5210,Hans Westerlundintie,Kauklahdenväylä,60.18405,24.60043,,0,0,4018
4020,2521213,E5205,Kurtinmäki,Kurttilantie,60.18212,24.599024,,0,0,4020
4021,2521214,E5206,Kurtinmäki,Kurttilantie,60.182093,24.598862,,0,0,4021
4023,2521216,E5252,Santapellonkuja,Brinkinmäentie,60.172937,24.60848,,0,0,4023
4024,2521217,E5227,Åminnensilta,Kauklahdenväylä,60.184845,24.593649,,0,0,4024
4025,2521218,E5229,Åminnensilta,Kauklahdenväylä,60.185169,24.591546,,0,0,4025
4026,2521220,E5242,Laitmanintie,Kauklahdenväylä,60.17858,24.6104,,0,0,4026
4027,2522202,E5217,Mänkimiehentie,Nissinmäentie,60.185103,24.612888,,0,0,4027
4028,2522203,E5218,Mänkimiehentie,Sierakiventie,60.18505,24.61309,,0,0,4028
4029,2522207,E5222,Lasihytti,Hyttimestarintie,60.1859,24.59972,,0,0,4029
4030,2522208,E5223,Lasihytti,Hyttimestarintie,60.18574,24.59902,,0,0,4030
4031,2522209,E5224,Hyttimestari,Hyttimestarintie,60.18847,24.60759,,0,0,4031
4032,2522210,E5225,Hyttimestari,Hyttimestarintie,60.18853,24.60739,,0,0,4032
4033,2522211,E5226,Hansavalkama,Kauklahdenväylä,60.18732,24.58529,,0,0,4033
4034,2522215,E5230,Sierakiventie,Sierakiventie,60.18687,24.61042,,0,0,4034
4035,2522216,E5231,Sierakiventie,Sierakiventie,60.18689,24.61047,,0,0,4035
4036,2522217,E5239,Vantinkulma,Vanttilantie,60.18349,24.61368,,0,0,4036
4037,2522218,E5232,Hans Westerlundintie,Kauklahdenväylä,60.18439,24.59837,,0,0,4037
4038,2522220,E5234,Mesimäki,Vantinlaaksontie,60.18583,24.61881,,0,0,4038
4039,2522221,E5241,Laitmanintie,Kauklahdenväylä,60.1791,24.61027,,0,0,4039
4040,2522222,E5244,Vantinportti,Vantinportti,60.190293,24.607752,,0,0,4040
4041,2522223,E5245,Vantinportti,Vantinportti,60.19036,24.60782,,0,0,4041
4042,2522224,E5235,Mesimäki,Vantinlaaksontie,60.18613,24.62001,,0,0,4042
4043,2522225,E5236,Simaportti,Vantinlaaksontie,60.18767,24.62272,,0,0,4043
4044,2522226,E5237,Simaportti,Vantinlaaksontie,60.18774,24.62287,,0,0,4044
4045,2522228,E5238,Vantinmäki,Vantinlaaksontie,60.189722,24.622324,,0,0,4045
4046,2522230,E5243,Vantinkulma,Vanttilantie,60.18218,24.61256,,0,0,4046
4047,2611201,E6001,Lommila,Turunväylä,60.215619,24.660931,,0,0,4047
4048,2611202,E6002,Lehtimäki,Kirkkokatu,60.2131,24.65328,,0,1,4048
4049,2611203,E6003,Lehtimäki,Espoontie,60.21406,24.65375,,0,0,4049
4050,2611204,E6004,Ratavallintie,Kulovalkeantie,60.20808,24.6805,,0,0,4050
4051,2611205,E6005,Kylävainionkuja,Kylävainiontie,60.20863,24.67346,,0,0,4051
4052,2611206,E6006,Kulovalkea,Kulomäentie,60.20654,24.68171,,0,0,4052
4053,2611207,E6007,Ratavallintie,Kulovalkeantie,60.20799,24.68049,,0,0,4053
4054,2611208,E6008,Espoon asema,Kirkkojärventie,60.20556,24.65573,7561.0,0,1,7561
4055,2611209,E6009,Suviniitty,Siltakatu,60.204793,24.663368,,0,0,4055
4056,2611212,E6012,Kaivomestari,Kirkkokatu,60.210619,24.659208,,0,0,4056
4057,2611214,E6014,Espoonkatu,Espoonkatu,60.207317,24.654988,,0,0,4057
4058,2611215,E6040,Lommila,Turunväylä,60.215482,24.661488,,0,0,4058
4059,2611216,E6195,Kannusillankatu,Kannusillankatu,60.206323,24.653206,,0,0,4059
4060,2611234,E6015,Kiltakallio,Espoonväylä,60.19898,24.65519,,0,0,4060
4061,2611235,E6016,Kiltakallio,Espoonväylä,60.19896,24.6548,,0,0,4061
4062,2611243,E6017,Espoon asema,Espoonportti,60.20513,24.662109,7561.0,0,1,7561
4063,2611248,E6018,Kirkkopuisto,Kirkkokatu,60.21164,24.65499,,0,0,4063
4064,2611249,E6019,Espoon asema,Kirkkojärventie,60.2057,24.65781,7561.0,0,0,7561
4065,2611250,E6020,Kaivomestarinkatu,Kirkkokatu,60.20801,24.66041,,0,0,4065
4066,2611251,E6021,Kaivomestarinkatu,Kirkkokatu,60.20778,24.66085,,0,0,4066
4067,2611252,E6022,Suviniitty,Siltakatu,60.2049,24.66303,,0,0,4067
4068,2611254,E6023,Espoon asema,Siltakatu,60.20371,24.65633,7561.0,0,1,7561
4069,2611255,E6024,Espoon asema,Siltakatu,60.20354,24.65667,7561.0,0,1,7561
4070,2611256,E6025,Samaria,Siltakatu,60.20307,24.6541,,0,1,4070
4071,2611257,E6026,Kirkkopuisto,Kirkkokatu,60.21117,24.65619,,0,0,4071
4072,2611258,E6027,Espoon asema,Espoon asema,60.20535,24.65686,7561.0,0,0,7561
4073,2611260,E6028,Kotikyläntie,Kirkkojärventie,60.20741,24.66579,,0,0,4073
4074,2611261,E6029,Kotikyläntie,Kirkkojärventie,60.20751,24.66737,,0,0,4074
4075,2611262,E6030,Kylätorintie,Kylävainiontie,60.2082,24.66879,,0,0,4075
4076,2611263,E6031,Kylätorintie,Kylävainiontie,60.20811,24.66912,,0,0,4076
4077,2611264,E6032,Lommila,Espoontie,60.21543,24.65783,,0,0,4077
4078,2611266,E6034,Kylävainionkuja,Kylävainiontie,60.20868,24.67197,,0,0,4078
4079,2611267,E6035,Kylähallinaukio,Kylävainiontie,60.20918,24.67653,,0,0,4079
4080,2611268,E6173,Kylähallinaukio,Kylävainiontie,60.20922,24.6769,,0,0,4080
4081,2611270,E6036,Espoontori,Asemakuja,60.20496,24.65858,7561.0,0,0,7561
4082,2611271,E6037,Espoontori,Asemakuja,60.205035,24.657695,7561.0,0,0,7561
4083,2611289,E6041,Lommila,Turunväylä,60.215734,24.661258,,0,0,4083
4084,2611502,E6038,Espoo,Espoonsilta,60.205095,24.656446,7576.0,0,0,7576
4085,2611552,E6039,Espoo,Espoonsilta,60.205095,24.656446,7576.0,0,0,7576
4086,2612201,E6193,Luhtaniitty,Sunankaari,60.197577,24.687232,,0,0,4086
4087,2612219,E6049,Joupinkallio,Sunankaari,60.20332,24.68024,,0,0,4087
4088,2612220,E6050,Joupinkallio,Sunankaari,60.20329,24.68038,,0,0,4088
4089,2612221,E6051,Pitkänotko,Pitkännotkontie,60.20047,24.68762,,0,0,4089
4090,2612222,E6052,Pitkänotko,Pitkännotkontie,60.20016,24.68547,,0,0,4090
4091,2612224,E6054,Tuomarilankallio,Pitkännotkontie,60.201484,24.69588,,0,0,4091
4092,2612225,E6055,Tuomarilankallio,Pitkännotkontie,60.201429,24.692241,,0,0,4092
4093,2612226,E6056,Ylämäentie,Sunankaari,60.19975,24.68446,,0,0,4093
4094,2612266,E6057,Tuomarilanrinne,Tuomarilantie,60.20617,24.68758,,0,0,4094
4095,2612269,E6058,Tuomarilanrinne,Tuomarilantie,60.2063,24.68963,,0,0,4095
4096,2612501,E6059,Tuomarila,Tuomarilantie 4,60.20615,24.682327,7575.0,0,0,7575
